customer_id,interaction_type,summary_text,updated_at,next_action,urgency
C_769491,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0863.,2021-07-14,جلسه قیمت,مهم
C_769491,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0865.,2021-11-04,پیگیری تلفنی,مهم
C_769491,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0867.,2020-03-01,پیگیری تلفنی,عادی
C_769491,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0869.,2020-08-20,جلسه قیمت,مهم
C_769491,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0871.,2021-06-03,پیگیری تلفنی,عادی
C_769491,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0874.,2020-11-18,بازدید فنی,عادی
C_769491,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0877.,2020-04-16,بازدید فنی,عادی
C_769491,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0879.,2020-07-19,بدون اقدام,عادی
C_769491,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0886.,2021-07-29,جلسه قیمت,عادی
C_769491,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0893.,2021-01-24,جلسه قیمت,مهم
C_770903,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0870.,2020-12-30,پیگیری تلفنی,عادی
C_770903,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0873.,2021-02-14,ارسال نمونه,مهم
C_770903,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0875.,2021-03-01,بدون اقدام,عادی
C_770903,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0878.,2021-01-28,بدون اقدام,مهم
C_770903,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0880.,2021-01-21,بدون اقدام,مهم
C_770924,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0877.,2020-04-10,بازدید فنی,عادی
C_770924,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0879.,2020-01-30,بدون اقدام,عادی
C_770924,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0886.,2020-03-30,جلسه قیمت,عادی
C_770924,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0893.,2020-03-09,جلسه قیمت,مهم
C_770924,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0893. اطلاعات تکمیلی ثبت شد.,2020-03-17,جلسه قیمت,مهم
C_770924,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0895.,2020-02-23,ارسال نمونه,عادی
C_771431,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0889.,2021-08-23,جلسه قیمت,عادی
C_771431,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0894.,2021-09-24,جلسه قیمت,عادی
C_771431,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0898.,2021-09-03,بدون اقدام,عادی
C_771431,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0900.,2021-07-22,جلسه قیمت,عادی
C_771431,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0903.,2021-09-21,بدون اقدام,عادی
C_772501,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0899.,2022-05-27,بازدید فنی,عادی
C_772501,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0902.,2022-06-14,بازدید فنی,عادی
C_772501,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0904.,2022-05-16,بازدید فنی,عادی
C_772501,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0905.,2022-05-09,پیگیری تلفنی,مهم
C_772501,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0907.,2022-06-24,بازدید فنی,عادی
C_773326,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0904. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-04-16,بازدید فنی,عادی
C_773326,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0906.,2020-05-29,جلسه قیمت,عادی
C_773326,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0909.,2020-07-20,بازدید فنی,عادی
C_773326,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0911.,2021-02-25,جلسه قیمت,مهم
C_773326,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0913.,2020-05-03,بازدید فنی,عادی
C_773599,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0910.,2022-04-23,پیگیری تلفنی,مهم
C_773599,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0912.,2022-06-19,بازدید فنی,عادی
C_773599,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0914.,2022-05-04,پیگیری تلفنی,عادی
C_773599,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0917.,2022-05-11,بازدید فنی,عادی
C_773599,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0920.,2022-06-09,پیگیری تلفنی,مهم
C_776671,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0915.,2020-03-15,پیگیری تلفنی,عادی
C_776671,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0918.,2020-02-29,بدون اقدام,عادی
C_776671,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0921.,2020-03-07,پیگیری تلفنی,عادی
C_776671,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0923.,2020-04-05,جلسه قیمت,عادی
C_776671,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0928.,2020-02-20,پیگیری تلفنی,عادی
C_780041,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0922.,2020-09-28,بازدید فنی,مهم
C_780041,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0926.,2020-08-27,بدون اقدام,عادی
C_780041,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0932.,2020-07-26,پیگیری تلفنی,عادی
C_780041,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0934.,2020-09-10,پیگیری تلفنی,مهم
C_780041,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0934. اطلاعات تکمیلی ثبت شد.,2020-09-13,پیگیری تلفنی,مهم
C_780041,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0936.,2020-08-09,بدون اقدام,عادی
C_780887,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0933.,2022-05-30,پیگیری تلفنی,عادی
C_780887,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0935.,2022-05-01,پیگیری تلفنی,عادی
C_780887,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0938.,2022-03-30,بازدید فنی,عادی
C_780887,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0940.,2022-05-12,بدون اقدام,مهم
C_780887,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0942.,2022-06-02,بازدید فنی,عادی
C_785037,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0939.,2021-02-26,ارسال نمونه,عادی
C_785037,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0941.,2021-03-30,جلسه قیمت,عادی
C_785037,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0944.,2021-02-15,جلسه قیمت,عادی
C_785037,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0949.,2021-02-22,پیگیری تلفنی,عادی
C_785037,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0951.,2021-03-26,بازدید فنی,عادی
C_789545,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0945.,2020-12-21,بازدید فنی,مهم
C_789545,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0950.,2021-04-09,جلسه قیمت,عادی
C_789545,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0953.,2020-12-18,پیگیری تلفنی,مهم
C_789545,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0956.,2020-12-10,پیگیری تلفنی,عادی
C_789545,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0960.,2021-01-30,بازدید فنی,عادی
C_790639,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0954.,2021-03-16,بدون اقدام,عادی
C_790639,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: بدون اقدام؛ فوریت: فوری؛ کد پیگیری 0958.,2021-04-03,بدون اقدام,فوری
C_790639,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: بدون اقدام؛ فوریت: فوری؛ کد پیگیری 0958. اطلاعات تکمیلی ثبت شد.,2021-04-07,بدون اقدام,فوری
C_790639,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0961.,2021-03-05,بازدید فنی,مهم
C_790639,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0962. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-08-11,پیگیری تلفنی,عادی
C_790639,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0964.,2020-07-10,جلسه قیمت,عادی
C_790928,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0962.,2022-05-03,پیگیری تلفنی,عادی
C_790928,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0963.,2022-06-15,جلسه قیمت,عادی
C_790928,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0965.,2022-05-20,ارسال نمونه,مهم
C_790928,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0967.,2022-04-04,بدون اقدام,مهم
C_790928,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0969.,2022-05-25,پیگیری تلفنی,عادی
C_792125,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0966.,2020-03-17,جلسه قیمت,عادی
C_792125,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0968.,2020-05-27,پیگیری تلفنی,عادی
C_792125,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0971.,2020-05-26,بازدید فنی,عادی
C_792125,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0974.,2020-03-13,بدون اقدام,مهم
C_792125,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0976.,2022-06-25,جلسه قیمت,عادی
C_792125,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0978.,2020-05-19,بازدید فنی,مهم
C_793483,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0974.,2020-05-16,بدون اقدام,مهم
C_793483,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0976.,2020-07-12,جلسه قیمت,عادی
C_793483,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0978.,2020-10-07,بازدید فنی,مهم
C_793483,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0980.,2020-08-06,بازدید فنی,مهم
C_793483,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0983.,2020-07-05,بازدید فنی,عادی
C_794049,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: فوری؛ کد پیگیری 0979.,2021-12-22,بدون اقدام,فوری
C_794049,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0982.,2022-02-06,بازدید فنی,عادی
C_794049,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0984.,2022-01-20,بدون اقدام,عادی
C_794049,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0985.,2021-12-29,پیگیری تلفنی,مهم
C_794049,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0988.,2022-02-10,پیگیری تلفنی,عادی
C_797326,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0984. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-04-19,بدون اقدام,عادی
C_797326,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0987.,2020-04-12,ارسال نمونه,مهم
C_797326,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0988. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2020-05-25,پیگیری تلفنی,عادی
C_797326,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0991.,2020-04-20,پیگیری تلفنی,مهم
C_797326,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0991. اطلاعات تکمیلی ثبت شد.,2020-04-26,پیگیری تلفنی,مهم
C_797326,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0996.,2020-04-26,پیگیری تلفنی,مهم
C_799217,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0990.,2021-07-12,بازدید فنی,عادی
C_799217,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0994.,2020-05-22,ارسال نمونه,مهم
C_799217,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0998.,2021-12-16,بازدید فنی,مهم
C_799217,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1000. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2022-02-04,پیگیری تلفنی,عادی
C_799217,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1003.,2021-04-29,پیگیری تلفنی,عادی
C_799217,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1005.,2020-04-27,بدون اقدام,عادی
C_800815,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1000. اطلاعات تکمیلی در نسخه دوم ثبت شد.,2021-11-04,پیگیری تلفنی,عادی
C_800815,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1003.,2020-09-07,پیگیری تلفنی,عادی
C_800815,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1005.,2020-04-01,بدون اقدام,عادی
C_800815,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1005. اطلاعات تکمیلی ثبت شد.,2020-04-04,بدون اقدام,عادی
C_800815,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1008.,2021-06-19,بازدید فنی,عادی
C_800815,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1011.,2021-04-07,بدون اقدام,مهم
C_800815,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1014.,2021-02-06,جلسه قیمت,عادی
C_800815,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1018.,2020-02-11,پیگیری تلفنی,عادی
C_801352,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1009.,2021-10-06,جلسه قیمت,عادی
C_801352,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1009. اطلاعات تکمیلی ثبت شد.,2021-10-11,جلسه قیمت,عادی
C_801352,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 1013.,2021-10-24,بازدید فنی,عادی
C_801352,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 1015.,2021-09-25,بازدید فنی,مهم
C_801352,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 1020.,2021-09-18,جلسه قیمت,عادی
C_801352,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 1023.,2021-08-20,بدون اقدام,مهم
C_802947,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 1018.,2020-09-21,پیگیری تلفنی,عادی
C_802947,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1022.,2020-11-05,ارسال نمونه,عادی
C_802947,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 1025.,2020-10-02,ارسال نمونه,عادی
C_802947,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 1027.,2020-11-19,بدون اقدام,عادی
