customer_id,Product_id,complaint_text,severity,created_at,complaint_status,text_resolution
C_683666,P_864389,بر اساس تصاوير ارسالي مشتري لبه دوک آسيب دارد و چند بوبين در پالت سائيدگي پيدا کرده است.,کم,2020-12-02,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1320200375 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_317124,P_RARE_Product_Family_03,بر اساس تصاوير ارسالي مشتري نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,متوسط,2021-10-27,درحال بررسی,
C_951507,P_688772,طبق اعلام مشتري لبه دوک آسيب دارد و چند بوبين در پالت سائيدگي پيدا کرده است. مشتري عکس ارسال نموده است.,بحرانی,2021-08-25,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320200409 مشخص گردید دوک معیوب یا چیدمان نامناسب. موضوع به سرپرست سالن FDY اعلام و مقرر شد تعویض دوک و اصلاح لایی پالت. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_683666,P_RARE_Product_Family_03,مشتري اعلام نموده است ازدياد طول بوبين‌ها يکسان نيست و در بافت تنشن متفاوت ايجاد مي‌شود. مشتري عکس ارسال نموده است.,متوسط,2021-01-31,درحال بررسی,
C_401016,P_RARE_Product_Family_04,بر اساس تصاوير ارسالي مشتري لبه دوک آسيب دارد و چند بوبين در پالت سائيدگي پيدا کرده است. مشتري عکس ارسال نموده است.,بحرانی,2020-09-20,درحال بررسی,
C_884864,P_572494,بر اساس تصاوير ارسالي مشتري نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,متوسط,2021-06-28,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1320300460+1320300477 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_705572,P_087122,در همبافت 1320400494 بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود.,زیاد,2020-05-04,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320400494 مشخص گردید تنشن نامناسب وایندر. موضوع به سرپرست سالن FDY اعلام و مقرر شد تنظیم تنشن و کنترل دانسیته بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_245948,P_011998,در همبافت 1320400511 در سطح نخ فيلامنت باز و پرز موضعي ديده مي‌شود.,زیاد,2021-08-02,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320400511 مشخص گردید آسیب گاید یا تماس مکانیکی نخ. موضوع به سرپرست سالن FDY اعلام و مقرر شد بازبینی گایدها و تعویض قطعات دارای پلیسه. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_240236,P_047350,مشتري اعلام نموده است پس از تثبيت حرارتي عرض پارچه تغيير کرده و جمع‌شدگي بيش از انتظار است.,متوسط,2021-10-11,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه‌گیری قطعی مقرر گردید دوک نمونه و تصاویر مربوط به همبافت 1320500528+1320500545 ارسال شود. تا زمان دریافت نمونه و انجام آزمون تکمیلی، موضوع نیازمند بررسی باقی می‌ماند و بازتنظیم دمای هات‌رول و ثبت الزام شرینکیج.
C_746892,P_RARE_Product_Family_03,در همبافت 1320500562 پس از تثبيت حرارتي عرض پارچه تغيير کرده و جمع‌شدگي بيش از انتظار است.,زیاد,2021-10-02,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320500562 مشخص گردید شرایط حرارتی نامتوازن در تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد بازتنظیم دمای هات‌رول و ثبت الزام شرینکیج. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_806376,P_RARE_Product_Family_02,بر اساس تصاوير ارسالي مشتري در سطح نخ فيلامنت باز و پرز موضعي ديده مي‌شود.,کم,2022-01-01,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320600579 مشخص گردید آسیب گاید یا تماس مکانیکی نخ. موضوع به سرپرست سالن FDY اعلام و مقرر شد بازبینی گایدها و تعویض قطعات دارای پلیسه. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_258325,P_652993,بر اساس تصاوير ارسالي مشتري در رنگرزي يکسان اختلاف جذب رنگ بين بوبين‌ها مشاهده شده است.,متوسط,2021-08-16,درحال بررسی,
C_683666,P_461887,در همبافت 1320600613 بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود.,زیاد,2020-11-14,درحال بررسی,
C_603877,P_RARE_Product_Family_03,مشتري اعلام نموده است نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,زیاد,2021-01-22,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320600630 مشخص گردید کاهش استحکام در چند پوزیشن تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد تفکیک پوزیشن‌های مسئله‌دار و کنترل Tenacity. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_482570,P_484657,بر اساس تصاوير ارسالي مشتري بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود. مشتري عکس ارسال نموده است.,کم,2020-07-15,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320700647+1320700664 مشخص گردید تنشن نامناسب وایندر. موضوع به سرپرست سالن FDY اعلام و مقرر شد تنظیم تنشن و کنترل دانسیته بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_705572,P_006453,طبق اعلام مشتري بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود. مشتري عکس ارسال نموده است.,متوسط,2021-10-13,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320700681 مشخص گردید تنشن نامناسب وایندر. موضوع به سرپرست سالن FDY اعلام و مقرر شد تنظیم تنشن و کنترل دانسیته بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_969414,P_RARE_Product_Family_04,طبق اعلام مشتري در رنگرزي يکسان اختلاف جذب رنگ بين بوبين‌ها مشاهده شده است.,کم,2020-06-10,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه‌گیری قطعی مقرر گردید دوک نمونه و تصاویر مربوط به همبافت 1320700698 ارسال شود. تا زمان دریافت نمونه و انجام آزمون تکمیلی، موضوع نیازمند بررسی باقی می‌ماند و آزمون شید و شرینکیج روی نمونه شاهد.
C_683666,P_RARE_Product_Family_01,مشتري اعلام نموده است مشخصات دنير روي دوک با ليبل پالت همخواني ندارد. مشتري عکس ارسال نموده است.,متوسط,2022-02-02,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه‌گیری قطعی مقرر گردید دوک نمونه و تصاویر مربوط به همبافت 1320700715 ارسال شود. تا زمان دریافت نمونه و انجام آزمون تکمیلی، موضوع نیازمند بررسی باقی می‌ماند و کنترل بارکد و تطبیق لیبل قبل از شیرینگ.
C_063926,P_577752,بر اساس تصاوير ارسالي مشتري پس از تثبيت حرارتي عرض پارچه تغيير کرده و جمع‌شدگي بيش از انتظار است.,متوسط,2021-03-03,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1320700732 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_683666,P_RARE_Product_Family_03,بر اساس تصاوير ارسالي مشتري در بافت ظريف نوارهاي ضخيم و نازک مشاهده شده و نمره نخ يکنواخت نيست. مشتري عکس ارسال نموده است.,متوسط,2020-05-15,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320700749 مشخص گردید نوسان کشش در Draw Winding. موضوع به سرپرست سالن FDY اعلام و مقرر شد کالیبراسیون واحد کشش و افزایش دفعات آزمون دنیر. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_361181,P_370788,مشتري اعلام نموده است پس از تثبيت حرارتي عرض پارچه تغيير کرده و جمع‌شدگي بيش از انتظار است.,متوسط,2020-07-24,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320800766+1320800783 مشخص گردید شرایط حرارتی نامتوازن در تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد بازتنظیم دمای هات‌رول و ثبت الزام شرینکیج. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_172705,P_945371,در همبافت 1320800800 در سطح نخ فيلامنت باز و پرز موضعي ديده مي‌شود.,بحرانی,2021-08-25,درحال بررسی,
C_937594,P_RARE_Product_Family_05,بر اساس تصاوير ارسالي مشتري نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,متوسط,2020-11-27,درحال بررسی,
C_746892,P_531902,در همبافت 1320900834 نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است.,متوسط,2020-09-13,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1320900834 مشخص گردید کاهش استحکام در چند پوزیشن تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد تفکیک پوزیشن‌های مسئله‌دار و کنترل Tenacity. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_773326,P_RARE_Product_Family_03,مشتري اعلام نموده است ازدياد طول بوبين‌ها يکسان نيست و در بافت تنشن متفاوت ايجاد مي‌شود.,زیاد,2020-07-26,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1321000851 مشخص گردید تفاوت Draw Ratio بین پوزیشن‌ها. موضوع به سرپرست سالن FDY اعلام و مقرر شد همسان‌سازی Draw Ratio و آزمون Elongation نمونه‌های بیشتر. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_095017,P_RARE_Product_Family_03,بر اساس تصاوير ارسالي مشتري در رنگرزي يکسان اختلاف جذب رنگ بين بوبين‌ها مشاهده شده است.,متوسط,2020-01-22,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1321000868 مشخص گردید اختلاف ساختار یا شرینکیج. موضوع به سرپرست سالن FDY اعلام و مقرر شد آزمون شید و شرینکیج روی نمونه شاهد. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_593639,P_RARE_Product_Family_03,طبق اعلام مشتري لبه دوک آسيب دارد و چند بوبين در پالت سائيدگي پيدا کرده است.,کم,2020-11-30,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1321100885 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_282979,P_RARE_Product_Family_04,طبق اعلام مشتري مشخصات دنير روي دوک با ليبل پالت همخواني ندارد. مشتري عکس ارسال نموده است.,زیاد,2021-02-22,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1321200902 مشخص گردید خطای بسته‌بندی و لیبل. موضوع به سرپرست سالن FDY اعلام و مقرر شد کنترل بارکد و تطبیق لیبل قبل از شیرینگ. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_385527,P_232438,مشتري اعلام نموده است در سطح نخ فيلامنت باز و پرز موضعي ديده مي‌شود.,کم,2020-10-05,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1324100919 مشخص گردید آسیب گاید یا تماس مکانیکی نخ. موضوع به سرپرست سالن FDY اعلام و مقرر شد بازبینی گایدها و تعویض قطعات دارای پلیسه. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_908293,P_RARE_Product_Family_01,طبق اعلام مشتري بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود. مشتري عکس ارسال نموده است.,متوسط,2021-01-27,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1324200936 مشخص گردید تنشن نامناسب وایندر. موضوع به سرپرست سالن FDY اعلام و مقرر شد تنظیم تنشن و کنترل دانسیته بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_126481,P_787964,بر اساس تصاوير ارسالي مشتري مشخصات دنير روي دوک با ليبل پالت همخواني ندارد.,زیاد,2020-05-13,درحال بررسی,
C_746892,P_097131,طبق اعلام مشتري در رنگرزي يکسان اختلاف جذب رنگ بين بوبين‌ها مشاهده شده است.,بحرانی,2021-03-03,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1324300970 مشخص گردید اختلاف ساختار یا شرینکیج. موضوع به سرپرست سالن FDY اعلام و مقرر شد آزمون شید و شرینکیج روی نمونه شاهد. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_502843,P_995645,بر اساس تصاوير ارسالي مشتري لبه دوک آسيب دارد و چند بوبين در پالت سائيدگي پيدا کرده است.,زیاد,2020-08-19,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه‌گیری قطعی مقرر گردید دوک نمونه و تصاویر مربوط به همبافت 1324400987 ارسال شود. تا زمان دریافت نمونه و انجام آزمون تکمیلی، موضوع نیازمند بررسی باقی می‌ماند و تعویض دوک و اصلاح لایی پالت.
C_772501,P_RARE_Product_Family_04,مشتري اعلام نموده است نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است. مشتري عکس ارسال نموده است.,زیاد,2022-06-18,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1324401004 مشخص گردید کاهش استحکام در چند پوزیشن تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد تفکیک پوزیشن‌های مسئله‌دار و کنترل Tenacity. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_113139,P_192876,در همبافت 1324401021 مشخصات دنير روي دوک با ليبل پالت همخواني ندارد.,متوسط,2021-09-18,درحال بررسی,
C_683666,P_RARE_Product_Family_03,در همبافت 1324501055 بسته‌ها سختي يکنواخت ندارند و در بازشدن نخ مشکل ايجاد مي‌شود.,متوسط,2020-05-09,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1324501055 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_117580,P_RARE_Product_Family_02,در همبافت 1324501072 در سطح نخ فيلامنت باز و پرز موضعي ديده مي‌شود.,متوسط,2020-10-10,بسته‌شده,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.
C_806376,P_RARE_Product_Family_02,مشتري اعلام نموده است پس از رنگرزي محصول تک‌رنگ، راه‌راهی و اختلاف شيد مشاهده شده است.,متوسط,2021-12-18,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1330101480 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_698497,P_RARE_Product_Family_03,بر اساس تصاوير ارسالي مشتري نقاط اتصال نخ کم است و فيلامنت‌ها در بافت از هم باز مي‌شوند.,متوسط,2022-05-23,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330201497+1330201514 مشخص گردید فشار هوای جت کمتر از ستینگ. موضوع به سرپرست سالن DTY اعلام و مقرر شد تنظیم فشار جت و اندازه‌گیری تعداد نقاط مینگل. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_317124,P_RARE_Product_Family_03,مشتري اعلام نموده است پرز و فيلامنت پارگي موجب توقف مکرر ماشين بافندگي شده است.,کم,2022-05-30,درحال بررسی,
C_514318,P_RARE_Product_Family_04,در همبافت 1330201548 گره‌هاي ميکرو در نخ زياد است و زيردست پارچه خشن شده است.,متوسط,2021-04-26,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330201548 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_746892,P_507205,مشتري اعلام نموده است نقاط اتصال نخ کم است و فيلامنت‌ها در بافت از هم باز مي‌شوند.,متوسط,2021-11-08,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1330301565 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_117580,P_RARE_Product_Family_02,بر اساس تصاوير ارسالي مشتري گره‌هاي ميکرو در نخ زياد است و زيردست پارچه خشن شده است.,بحرانی,2020-11-09,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330301582 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_683666,P_264078,طبق اعلام مشتري نمره نخ توليدي خارج از بازه سفارش گزارش شده است.,کم,2021-12-28,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330401599 مشخص گردید نوسان Draw Ratio. موضوع به سرپرست سالن DTY اعلام و مقرر شد کنترل دنیر و ثبت نمونه شاهد هر پوزیشن. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_338236,P_159680,طبق اعلام مشتري گره‌هاي ميکرو در نخ زياد است و زيردست پارچه خشن شده است.,متوسط,2021-11-25,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330401616 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_980626,P_278460,طبق اعلام مشتري سطح بعضي بوبين‌ها چرب و بعضي خشک است و اصطکاک متفاوت دارد. مشتري عکس ارسال نموده است.,زیاد,2020-09-16,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501633 مشخص گردید نوسان Oil Pick-up. موضوع به سرپرست سالن DTY اعلام و مقرر شد کالیبراسیون پمپ روغن و آزمون OPU. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_126481,P_RARE_Product_Family_03,طبق اعلام مشتري نخ از پهلوي بسته خارج مي‌شود و هنگام مصرف ريزش دارد.,کم,2020-05-20,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1330501650 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_426424,P_RARE_Product_Family_05,در همبافت 1330501667 نقاط اتصال نخ کم است و فيلامنت‌ها در بافت از هم باز مي‌شوند.,متوسط,2022-04-20,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501667 مشخص گردید فشار هوای جت کمتر از ستینگ. موضوع به سرپرست سالن DTY اعلام و مقرر شد تنظیم فشار جت و اندازه‌گیری تعداد نقاط مینگل. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_069492,P_434331,مشتري اعلام نموده است گره‌هاي ميکرو در نخ زياد است و زيردست پارچه خشن شده است.,کم,2021-12-08,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501684 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_683666,P_026901,طبق اعلام مشتري پس از رنگرزي محصول تک‌رنگ، راه‌راهی و اختلاف شيد مشاهده شده است.,متوسط,2021-07-30,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501701+1330501718 مشخص گردید اختلاف کریمپ و جذب رنگ. موضوع به سرپرست سالن DTY اعلام و مقرر شد آزمون Dye Uptake و همگن‌سازی ستینگ هیتر. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_948070,P_RARE_Product_Family_05,بر اساس تصاوير ارسالي مشتري حجم نخ بين بوبين‌ها متفاوت و در پارچه رگه ايجاد شده است. مشتري عکس ارسال نموده است.,زیاد,2020-11-13,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه‌گیری قطعی مقرر گردید دوک نمونه و تصاویر مربوط به همبافت 1330601735 ارسال شود. تا زمان دریافت نمونه و انجام آزمون تکمیلی، موضوع نیازمند بررسی باقی می‌ماند و کنترل دمای هیتر و Crimp Contraction.
C_683666,P_RARE_Product_Family_05,مشتري اعلام نموده است نخ در بافت پيچيدگي و گيرکردن داشته و تنشن بوبين‌ها متفاوت است.,متوسط,2020-07-17,درحال بررسی,
C_042732,P_RARE_Product_Family_04,در همبافت 1330601769 سطح بعضي بوبين‌ها چرب و بعضي خشک است و اصطکاک متفاوت دارد.,متوسط,2022-04-08,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330601769 مشخص گردید نوسان Oil Pick-up. موضوع به سرپرست سالن DTY اعلام و مقرر شد کالیبراسیون پمپ روغن و آزمون OPU. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_749821,P_074174,بر اساس تصاوير ارسالي مشتري نمره نخ توليدي خارج از بازه سفارش گزارش شده است.,متوسط,2021-08-23,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330701786 مشخص گردید نوسان Draw Ratio. موضوع به سرپرست سالن DTY اعلام و مقرر شد کنترل دنیر و ثبت نمونه شاهد هر پوزیشن. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_969414,P_964660,طبق اعلام مشتري پرز و فيلامنت پارگي موجب توقف مکرر ماشين بافندگي شده است. مشتري عکس ارسال نموده است.,کم,2022-01-22,درحال بررسی,
